date,hour,dataType,dateID
2016-06-13,08,Flow,890
2016-06-13,08,Speed,891
2016-06-13,09,Road,892
2016-06-13,09,Flow,893
2016-06-13,09,Speed,894
2016-06-13,10,Road,895
2016-06-13,10,Flow,896
2016-06-13,10,Speed,897
2016-06-13,11,Road,898
2016-06-13,11,Flow,899
2016-06-13,11,Speed,900
2016-06-13,12,Road,901
2016-06-13,12,Flow,902
2016-06-13,12,Speed,903
2016-06-13,13,Road,904
2016-06-13,13,Flow,905
2016-06-13,13,Speed,906
2016-06-13,14,Road,907
2016-06-13,14,Flow,908
2016-06-13,14,Speed,909
2016-06-13,15,Road,910
2016-06-13,15,Flow,911
2016-06-13,15,Speed,912
2016-06-13,16,Road,913
2016-06-13,16,Flow,914
2016-06-13,16,Speed,915
2016-06-13,17,Road,916
2016-06-13,17,Flow,917
2016-06-13,17,Speed,918
2016-06-13,18,Road,919
2016-06-13,18,Flow,920
2016-06-13,18,Speed,921
2016-06-13,19,Road,922
2016-06-13,19,Flow,923
2016-06-13,19,Speed,924
2016-06-13,20,Road,925
2016-06-13,20,Flow,926
2016-06-13,20,Speed,927
2016-06-13,21,Road,928
2016-06-13,21,Flow,929
2016-06-13,21,Speed,930
2016-06-13,22,Road,931
2016-06-13,22,Flow,932
2016-06-13,22,Speed,933
2016-06-13,23,Road,934
2016-06-13,23,Flow,935
2016-06-13,23,Speed,936
2016-06-14,00,Road,937
2016-06-14,00,Flow,938
2016-06-14,00,Speed,939
2016-06-14,01,Road,940
2016-06-14,01,Flow,941
2016-06-14,01,Speed,942
2016-06-14,02,Road,943
2016-06-14,02,Flow,944
2016-06-14,02,Speed,945
2016-06-14,03,Road,946
2016-06-14,03,Flow,947
2016-06-14,03,Speed,948
2016-06-14,04,Road,949
2016-06-14,04,Flow,950
2016-06-14,04,Speed,951
2016-06-14,05,Road,952
2016-06-14,05,Flow,953
2016-06-14,05,Speed,954
2016-06-14,06,Road,955
2016-06-14,06,Flow,956
2016-06-14,06,Speed,957
2016-06-14,07,Road,958
2016-06-14,07,Flow,959
2016-06-14,07,Speed,960
2016-06-14,08,Road,961
2016-06-14,08,Flow,962
2016-06-14,08,Speed,963
2016-06-14,09,Road,964
2016-06-14,09,Flow,965
2016-06-14,09,Speed,966
2016-06-14,10,Road,967
2016-06-14,10,Flow,968
2016-06-14,10,Speed,969
2016-06-14,11,Road,970
2016-06-14,11,Flow,971
2016-06-14,11,Speed,972
2016-06-14,12,Road,973
2016-06-14,12,Flow,974
2016-06-14,12,Speed,975
2016-06-14,13,Road,976
2016-06-14,13,Flow,977
2016-06-14,13,Speed,978
2016-06-14,14,Road,979
2016-06-14,14,Flow,980
2016-06-14,14,Speed,981
2016-06-14,15,Road,982
2016-06-14,15,Flow,983
2016-06-14,15,Speed,984
2016-06-14,16,Road,985
2016-06-14,16,Flow,986
2016-06-14,16,Speed,987
2016-06-14,17,Road,988
2016-06-14,17,Flow,989
2016-06-14,17,Speed,990
2016-06-14,18,Road,991
2016-06-14,18,Flow,992
2016-06-14,18,Speed,993
2016-06-14,19,Road,994
2016-06-14,19,Flow,995
2016-06-14,19,Speed,996
2016-06-14,20,Road,997
2016-06-14,20,Flow,998
2016-06-14,20,Speed,999
2016-06-14,21,Road,1000
2016-06-14,21,Flow,1001
2016-06-14,21,Speed,1002
2016-06-14,22,Road,1003
2016-06-14,22,Flow,1004
2016-06-14,22,Speed,1005
2016-06-14,23,Road,1006
2016-06-14,23,Flow,1007
2016-06-14,23,Speed,1008
2016-06-15,00,Road,1009
2016-06-15,00,Flow,1010
2016-06-15,00,Speed,1011
2016-06-15,01,Road,1012
2016-06-15,01,Flow,1013
2016-06-15,01,Speed,1014
2016-06-15,02,Road,1015
2016-06-15,02,Flow,1016
2016-06-15,02,Speed,1017
2016-06-15,03,Road,1018
2016-06-15,03,Flow,1019
2016-06-15,03,Speed,1020
2016-06-15,04,Road,1021
2016-06-15,04,Flow,1022
2016-06-15,04,Speed,1023
2016-06-15,05,Road,1024
2016-06-15,05,Flow,1025
2016-06-15,05,Speed,1026
2016-06-15,06,Road,1027
2016-06-15,06,Flow,1028
2016-06-15,06,Speed,1029
2016-06-15,07,Road,1030
2016-06-15,07,Flow,1031
2016-06-15,07,Speed,1032
2016-06-15,08,Road,1033
2016-06-15,08,Flow,1034
2016-06-15,08,Speed,1035
2016-06-15,09,Road,1036
2016-06-15,09,Flow,1037
2016-06-15,09,Speed,1038
2016-06-15,10,Road,1039
2016-06-15,10,Flow,1040
2016-06-15,10,Speed,1041
2016-06-15,11,Road,1042
2016-06-15,11,Flow,1043
2016-06-15,11,Speed,1044
2016-06-15,12,Road,1045
2016-06-15,12,Flow,1046
2016-06-15,12,Speed,1047
2016-06-15,13,Road,1048
2016-06-15,13,Flow,1049
2016-06-15,13,Speed,1050
2016-06-15,14,Road,1051
2016-06-15,14,Flow,1052
2016-06-15,14,Speed,1053
2016-06-15,15,Road,1054
2016-06-15,15,Flow,1055
2016-06-15,15,Speed,1056
2016-06-15,16,Road,1057
2016-06-15,16,Flow,1058
2016-06-15,16,Speed,1059
2016-06-15,17,Road,1060
2016-06-15,17,Flow,1061
2016-06-15,17,Speed,1062
2016-06-15,18,Road,1063
2016-06-15,18,Flow,1064
2016-06-15,18,Speed,1065
2016-06-15,19,Road,1066
2016-06-15,19,Flow,1067
2016-06-15,19,Speed,1068
2016-06-15,20,Road,1069
2016-06-15,20,Flow,1070
2016-06-15,20,Speed,1071
2016-06-15,21,Road,1072
2016-06-15,21,Flow,1073
2016-06-15,21,Speed,1074
2016-06-15,22,Road,1075
2016-06-15,22,Flow,1076
2016-06-15,22,Speed,1077
2016-06-15,23,Road,1078
2016-06-15,23,Flow,1079
2016-06-15,23,Speed,1080
2016-06-16,00,Road,1081
2016-06-16,00,Flow,1082
2016-06-16,00,Speed,1083
2016-06-16,01,Road,1084
2016-06-16,01,Flow,1085
2016-06-16,01,Speed,1086
2016-06-16,02,Road,1087
2016-06-16,02,Flow,1088
2016-06-16,02,Speed,1089
2016-06-16,03,Road,1090
2016-06-16,03,Flow,1091
2016-06-16,03,Speed,1092
2016-06-16,04,Road,1093
2016-06-16,04,Flow,1094
2016-06-16,04,Speed,1095
2016-06-16,05,Road,1096
2016-06-16,05,Flow,1097
2016-06-16,05,Speed,1098
2016-06-16,06,Road,1099
2016-06-16,06,Flow,1100
2016-06-16,06,Speed,1101
2016-06-16,07,Road,1102
2016-06-16,07,Flow,1103
2016-06-16,07,Speed,1104
2016-06-16,08,Road,1105
2016-06-16,08,Flow,1106
2016-06-16,08,Speed,1107
2016-06-16,09,Road,1108
2016-06-16,09,Flow,1109
2016-06-16,09,Speed,1110
2016-06-16,10,Road,1111
2016-06-16,10,Flow,1112
2016-06-16,10,Speed,1113
2016-06-16,11,Road,1114
2016-06-16,11,Flow,1115
2016-06-16,11,Speed,1116
2016-06-16,12,Road,1117
2016-06-16,12,Flow,1118
2016-06-16,12,Speed,1119
2016-06-16,13,Road,1120
2016-06-16,13,Flow,1121
2016-06-16,13,Speed,1122
2016-06-16,14,Road,1123
2016-06-16,14,Flow,1124
2016-06-16,14,Speed,1125
2016-06-16,15,Road,1126
2016-06-16,15,Flow,1127
2016-06-16,15,Speed,1128
2016-06-16,16,Road,1129
2016-06-16,16,Flow,1130
2016-06-16,16,Speed,1131
2016-06-16,17,Road,1132
2016-06-16,17,Flow,1133
2016-06-16,17,Speed,1134
2016-06-16,18,Road,1135
2016-06-16,18,Flow,1136
2016-06-16,18,Speed,1137
2016-06-16,19,Road,1138
2016-06-16,19,Flow,1139
2016-06-16,19,Speed,1140
2016-06-16,20,Road,1141
2016-06-16,20,Flow,1142
2016-06-16,20,Speed,1143
2016-06-16,21,Road,1144
2016-06-16,21,Flow,1145
2016-06-16,21,Speed,1146
2016-06-16,22,Road,1147
2016-06-16,22,Flow,1148
2016-06-16,22,Speed,1149
2016-06-16,23,Road,1150
2016-06-16,23,Flow,1151
2016-06-16,23,Speed,1152
2016-06-17,00,Road,1153
2016-06-17,00,Flow,1154
2016-06-17,00,Speed,1155
2016-06-17,01,Road,1156
2016-06-17,01,Flow,1157
2016-06-17,01,Speed,1158
2016-06-17,02,Road,1159
2016-06-17,02,Flow,1160
2016-06-17,02,Speed,1161
2016-06-17,03,Road,1162
2016-06-17,03,Flow,1163
2016-06-17,03,Speed,1164
2016-06-17,04,Road,1165
2016-06-17,04,Flow,1166
2016-06-17,04,Speed,1167
2016-06-17,05,Road,1168
2016-06-17,05,Flow,1169
2016-06-17,05,Speed,1170
2016-06-17,06,Road,1171
2016-06-17,06,Flow,1172
2016-06-17,06,Speed,1173
2016-06-17,07,Road,1174
2016-06-17,07,Flow,1175
2016-06-17,07,Speed,1176
2016-06-17,08,Road,1177
2016-06-17,08,Flow,1178
2016-06-17,08,Speed,1179
2016-06-17,09,Road,1180
2016-06-17,09,Flow,1181
2016-06-17,09,Speed,1182
2016-06-17,10,Road,1183
2016-06-17,10,Flow,1184
2016-06-17,10,Speed,1185
2016-06-17,11,Road,1186
2016-06-17,11,Flow,1187
2016-06-17,11,Speed,1188
2016-06-17,12,Road,1189
2016-06-17,12,Flow,1190
2016-06-17,12,Speed,1191
2016-06-17,13,Road,1192
2016-06-17,13,Flow,1193
2016-06-17,13,Speed,1194
2016-06-17,14,Road,1195
2016-06-17,14,Flow,1196
2016-06-17,14,Speed,1197
2016-06-17,15,Road,1198
2016-06-17,15,Flow,1199
2016-06-17,15,Speed,1200
2016-06-17,16,Road,1201
2016-06-17,16,Flow,1202
2016-06-17,16,Speed,1203
2016-06-17,17,Road,1204
2016-06-17,17,Flow,1205
2016-06-17,17,Speed,1206
2016-06-17,18,Road,1207
2016-06-17,18,Flow,1208
2016-06-17,18,Speed,1209
2016-06-17,19,Road,1210
2016-06-17,19,Flow,1211
2016-06-17,19,Speed,1212
2016-06-17,20,Road,1213
2016-06-17,20,Flow,1214
2016-06-17,20,Speed,1215
2016-06-17,21,Road,1216
2016-06-17,21,Flow,1217
2016-06-17,21,Speed,1218
2016-06-17,22,Road,1219
2016-06-17,22,Flow,1220
2016-06-17,22,Speed,1221
2016-06-17,23,Road,1222
2016-06-17,23,Flow,1223
2016-06-17,23,Speed,1224
2016-06-18,00,Road,1225
2016-06-18,00,Flow,1226
2016-06-18,00,Speed,1227
2016-06-18,01,Road,1228
2016-06-18,01,Flow,1229
2016-06-18,01,Speed,1230
2016-06-18,02,Road,1231
2016-06-18,02,Flow,1232
2016-06-18,02,Speed,1233
2016-06-18,03,Road,1234
2016-06-18,03,Flow,1235
2016-06-18,03,Speed,1236
2016-06-18,04,Road,1237
2016-06-18,04,Flow,1238
2016-06-18,04,Speed,1239
2016-06-18,05,Road,1240
2016-06-18,05,Flow,1241
2016-06-18,05,Speed,1242
2016-06-18,06,Road,1243
2016-06-18,06,Flow,1244
2016-06-18,06,Speed,1245
2016-06-18,07,Road,1246
2016-06-18,07,Flow,1247
2016-06-18,07,Speed,1248
2016-06-18,08,Road,1249
2016-06-18,08,Flow,1250
2016-06-18,08,Speed,1251
2016-06-18,09,Road,1252
2016-06-18,09,Flow,1253
2016-06-18,09,Speed,1254
2016-06-18,10,Road,1255
2016-06-18,10,Flow,1256
2016-06-18,10,Speed,1257
2016-06-18,11,Road,1258
2016-06-18,11,Flow,1259
2016-06-18,11,Speed,1260
2016-06-18,12,Road,1261
2016-06-18,12,Flow,1262
2016-06-18,12,Speed,1263
2016-06-18,13,Road,1264
2016-06-18,13,Flow,1265
2016-06-18,13,Speed,1266
2016-06-18,14,Road,1267
2016-06-18,14,Flow,1268
2016-06-18,14,Speed,1269
2016-06-18,15,Road,1270
2016-06-18,15,Flow,1271
2016-06-18,15,Speed,1272
2016-06-18,16,Road,1273
2016-06-18,16,Flow,1274
2016-06-18,16,Speed,1275
2016-06-18,17,Road,1276
2016-06-18,17,Flow,1277
2016-06-18,17,Speed,1278
2016-06-18,18,Road,1279
2016-06-18,18,Flow,1280
2016-06-18,18,Speed,1281
2016-06-18,19,Road,1282
2016-06-18,19,Flow,1283
2016-06-18,19,Speed,1284
2016-06-18,20,Road,1285
2016-06-18,20,Flow,1286
2016-06-18,20,Speed,1287
2016-06-18,21,Road,1288
2016-06-18,21,Flow,1289
2016-06-18,21,Speed,1290
2016-06-18,22,Road,1291
2016-06-18,22,Flow,1292
2016-06-18,22,Speed,1293
2016-06-18,23,Road,1294
2016-06-18,23,Flow,1295
2016-06-18,23,Speed,1296
2016-06-19,00,Road,1297
2016-06-19,00,Flow,1298
2016-06-19,00,Speed,1299
2016-06-19,01,Road,1300
2016-06-19,01,Flow,1301
2016-06-19,01,Speed,1302
2016-06-19,02,Road,1303
2016-06-19,02,Flow,1304
2016-06-19,02,Speed,1305
2016-06-19,03,Road,1306
2016-06-19,03,Flow,1307
2016-06-19,03,Speed,1308
2016-06-19,04,Road,1309
2016-06-19,04,Flow,1310
2016-06-19,04,Speed,1311
2016-06-19,05,Road,1312
2016-06-19,05,Flow,1313
2016-06-19,05,Speed,1314
2016-06-19,06,Road,1315
2016-06-19,06,Flow,1316
2016-06-19,06,Speed,1317
2016-06-19,07,Road,1318
2016-06-19,07,Flow,1319
2016-06-19,07,Speed,1320
2016-06-19,08,Road,1321
2016-06-19,08,Flow,1322
2016-06-19,08,Speed,1323
2016-06-19,09,Road,1324
2016-06-19,09,Flow,1325
2016-06-19,09,Speed,1326
2016-06-19,10,Road,1327
2016-06-19,10,Flow,1328
2016-06-19,10,Speed,1329
2016-06-19,11,Road,1330
2016-06-19,11,Flow,1331
2016-06-19,11,Speed,1332
2016-06-19,12,Road,1333
2016-06-19,12,Flow,1334
2016-06-19,12,Speed,1335
2016-06-19,13,Road,1336
2016-06-19,13,Flow,1337
2016-06-19,13,Speed,1338
2016-06-19,14,Road,1339
2016-06-19,14,Flow,1340
2016-06-19,14,Speed,1341
2016-06-19,15,Road,1342
2016-06-19,15,Flow,1343
2016-06-19,15,Speed,1344
2016-06-19,16,Road,1345
2016-06-19,16,Flow,1346
2016-06-19,16,Speed,1347
2016-06-19,17,Road,1348
2016-06-19,17,Flow,1349
2016-06-19,17,Speed,1350
2016-06-19,18,Road,1351
2016-06-19,18,Flow,1352
2016-06-19,18,Speed,1353
2016-06-19,19,Road,1354
2016-06-19,19,Flow,1355
2016-06-19,19,Speed,1356
2016-06-19,20,Road,1357
2016-06-19,20,Flow,1358
2016-06-19,20,Speed,1359
2016-06-19,21,Road,1360
2016-06-19,21,Flow,1361
2016-06-19,21,Speed,1362
2016-06-19,22,Road,1363
2016-06-19,22,Flow,1364
2016-06-19,22,Speed,1365
2016-06-19,23,Road,1366
2016-06-19,23,Flow,1367
2016-06-19,23,Speed,1368
2016-06-20,00,Road,1369
2016-06-20,00,Flow,1370
2016-06-20,00,Speed,1371
2016-06-20,01,Road,1372
2016-06-20,01,Flow,1373
2016-06-20,01,Speed,1374
2016-06-20,02,Road,1375
2016-06-20,02,Flow,1376
2016-06-20,02,Speed,1377
2016-06-20,03,Road,1378
2016-06-20,03,Flow,1379
2016-06-20,03,Speed,1380
2016-06-20,04,Road,1381
2016-06-20,04,Flow,1382
2016-06-20,04,Speed,1383
2016-06-20,05,Road,1384
2016-06-20,05,Flow,1385
2016-06-20,05,Speed,1386
2016-06-20,06,Road,1387
2016-06-20,06,Flow,1388
2016-06-20,06,Speed,1389
2016-06-20,07,Road,1390
2016-06-20,07,Flow,1391
2016-06-20,07,Speed,1392
2016-06-20,08,Road,1393
2016-06-20,08,Flow,1394
2016-06-20,08,Speed,1395
2016-06-20,09,Road,1396
2016-06-20,09,Flow,1397
2016-06-20,09,Speed,1398
2016-06-20,10,Road,1399
2016-06-20,10,Flow,1400
2016-06-20,10,Speed,1401
2016-06-20,11,Road,1402
2016-06-20,11,Flow,1403
2016-06-20,11,Speed,1404
2016-06-20,12,Road,1405
2016-06-20,12,Flow,1406
2016-06-20,12,Speed,1407
2016-06-20,13,Road,1408
2016-06-20,13,Flow,1409
2016-06-20,13,Speed,1410
2016-06-20,14,Road,1411
2016-06-20,14,Flow,1412
2016-06-20,14,Speed,1413
2016-06-20,15,Road,1414
2016-06-20,15,Flow,1415
2016-06-20,15,Speed,1416
2016-06-20,16,Road,1417
2016-06-20,16,Flow,1418
2016-06-20,16,Speed,1419
2016-06-20,17,Road,1420
2016-06-20,17,Flow,1421
2016-06-20,17,Speed,1422
2016-06-20,18,Road,1423
2016-06-20,18,Flow,1424
2016-06-20,18,Speed,1425
2016-06-20,19,Road,1426
2016-06-20,19,Flow,1427
2016-06-20,19,Speed,1428
2016-06-20,20,Road,1429
2016-06-20,20,Flow,1430
2016-06-20,20,Speed,1431
2016-06-20,21,Road,1432
2016-06-20,21,Flow,1433
2016-06-20,21,Speed,1434
2016-06-20,22,Road,1435
2016-06-20,22,Flow,1436
2016-06-20,22,Speed,1437
2016-06-20,23,Road,1438
2016-06-20,23,Flow,1439
2016-06-20,23,Speed,1440
2016-06-21,00,Road,1441
2016-06-21,00,Flow,1442
2016-06-21,00,Speed,1443
2016-06-21,01,Road,1444
2016-06-21,01,Flow,1445
2016-06-21,01,Speed,1446
2016-06-21,02,Road,1447
2016-06-21,02,Flow,1448
2016-06-21,02,Speed,1449
2016-06-21,03,Road,1450
2016-06-21,03,Flow,1451
2016-06-21,03,Speed,1452
2016-06-21,04,Road,1453
2016-06-21,04,Flow,1454
2016-06-21,04,Speed,1455
2016-06-21,05,Road,1456
2016-06-21,05,Flow,1457
2016-06-21,05,Speed,1458
2016-06-21,06,Road,1459
2016-06-21,06,Flow,1460
2016-06-21,06,Speed,1461
2016-06-21,07,Road,1462
2016-06-21,07,Flow,1463
2016-06-21,07,Speed,1464
2016-06-21,08,Road,1465
2016-06-21,08,Flow,1466
2016-06-21,08,Speed,1467
2016-06-21,09,Road,1468
2016-06-21,09,Flow,1469
2016-06-21,09,Speed,1470
2016-06-21,10,Road,1471
2016-06-21,10,Flow,1472
2016-06-21,10,Speed,1473
2016-06-21,11,Road,1474
2016-06-21,11,Flow,1475
2016-06-21,11,Speed,1476
2016-06-21,12,Road,1477
2016-06-21,12,Flow,1478
2016-06-21,12,Speed,1479
2016-06-21,13,Road,1480
2016-06-21,13,Flow,1481
2016-06-21,13,Speed,1482
2016-06-21,14,Road,1483
2016-06-21,14,Flow,1484
2016-06-21,14,Speed,1485
2016-06-21,15,Road,1486
2016-06-21,15,Flow,1487
2016-06-21,15,Speed,1488
2016-06-21,16,Road,1489
2016-06-21,16,Flow,1490
2016-06-21,16,Speed,1491
2016-06-21,17,Road,1492
2016-06-21,17,Flow,1493
2016-06-21,17,Speed,1494
2016-06-21,18,Road,1495
2016-06-21,18,Flow,1496
2016-06-21,18,Speed,1497
2016-06-21,19,Road,1498
2016-06-21,19,Flow,1499
2016-06-21,19,Speed,1500
2016-06-21,20,Road,1501
2016-06-21,20,Flow,1502
2016-06-21,20,Speed,1503
2016-06-21,21,Road,1504
2016-06-21,21,Flow,1505
2016-06-21,21,Speed,1506
2016-06-21,22,Road,1507
2016-06-21,22,Flow,1508
2016-06-21,22,Speed,1509
2016-06-21,23,Road,1510
2016-06-21,23,Flow,1511
2016-06-21,23,Speed,1512
2016-06-22,00,Road,1513
2016-06-22,00,Flow,1514
2016-06-22,00,Speed,1515
2016-06-22,01,Road,1516
2016-06-22,01,Flow,1517
2016-06-22,01,Speed,1518
2016-06-22,02,Road,1519
2016-06-22,02,Flow,1520
2016-06-22,02,Speed,1521
2016-06-22,03,Road,1522
2016-06-22,03,Flow,1523
2016-06-22,03,Speed,1524
2016-06-22,04,Road,1525
2016-06-22,04,Flow,1526
2016-06-22,04,Speed,1527
2016-06-22,05,Road,1528
2016-06-22,05,Flow,1529
2016-06-22,05,Speed,1530
2016-06-22,06,Road,1531
2016-06-22,06,Flow,1532
2016-06-22,06,Speed,1533
2016-06-22,07,Road,1534
2016-06-22,07,Flow,1535
2016-06-22,07,Speed,1536
2016-06-22,08,Road,1537
2016-06-22,08,Flow,1538
2016-06-22,08,Speed,1539
2016-06-22,09,Road,1540
2016-06-22,09,Flow,1541
2016-06-22,09,Speed,1542
2016-06-22,10,Road,1543
2016-06-22,10,Flow,1544
2016-06-22,10,Speed,1545
2016-06-22,11,Road,1546
2016-06-22,11,Flow,1547
2016-06-22,11,Speed,1548
2016-06-22,12,Road,1549
2016-06-22,12,Flow,1550
2016-06-22,12,Speed,1551
2016-06-22,13,Road,1552
2016-06-22,13,Flow,1553
2016-06-22,13,Speed,1554
2016-06-22,14,Road,1555
2016-06-22,14,Flow,1556
2016-06-22,14,Speed,1557
2016-06-22,15,Road,1558
2016-06-22,15,Flow,1559
2016-06-22,15,Speed,1560
2016-06-22,16,Road,1561
2016-06-22,16,Flow,1562
2016-06-22,16,Speed,1563
2016-06-22,17,Road,1564
2016-06-22,17,Flow,1565
2016-06-22,17,Speed,1566
2016-06-22,18,Road,1567
2016-06-22,18,Flow,1568
2016-06-22,18,Speed,1569
2016-06-22,19,Road,1570
2016-06-22,19,Flow,1571
2016-06-22,19,Speed,1572
2016-06-22,20,Road,1573
2016-06-22,20,Flow,1574
2016-06-22,20,Speed,1575
2016-06-22,21,Road,1576
2016-06-22,21,Flow,1577
2016-06-22,21,Speed,1578
2016-06-22,22,Road,1579
2016-06-22,22,Flow,1580
2016-06-22,22,Speed,1581
2016-06-22,23,Road,1582
2016-06-22,23,Flow,1583
2016-06-22,23,Speed,1584
2016-06-23,00,Road,1585
2016-06-23,00,Flow,1586
2016-06-23,00,Speed,1587
2016-06-23,01,Road,1588
2016-06-23,01,Flow,1589
2016-06-23,01,Speed,1590
2016-06-23,02,Road,1591
2016-06-23,02,Flow,1592
2016-06-23,02,Speed,1593
2016-06-23,03,Road,1594
2016-06-23,03,Flow,1595
2016-06-23,03,Speed,1596
2016-06-23,04,Road,1597
2016-06-23,04,Flow,1598
2016-06-23,04,Speed,1599
2016-06-23,05,Road,1600
2016-06-23,05,Flow,1601
2016-06-23,05,Speed,1602
2016-06-23,06,Road,1603
2016-06-23,06,Flow,1604
2016-06-23,06,Speed,1605
2016-06-23,07,Road,1606
2016-06-23,07,Flow,1607
2016-06-23,07,Speed,1608
2016-06-23,08,Road,1609
2016-06-23,08,Flow,1610
2016-06-23,08,Speed,1611
2016-06-23,09,Road,1612
2016-06-23,09,Flow,1613
2016-06-23,09,Speed,1614
2016-06-23,10,Road,1615
2016-06-23,10,Flow,1616
2016-06-23,10,Speed,1617
2016-06-23,11,Road,1618
2016-06-23,11,Flow,1619
2016-06-23,11,Speed,1620
2016-06-23,12,Road,1621
2016-06-23,12,Flow,1622
2016-06-23,12,Speed,1623
2016-06-23,13,Road,1624
2016-06-23,13,Flow,1625
2016-06-23,13,Speed,1626
2016-06-23,14,Road,1627
2016-06-23,14,Flow,1628
2016-06-23,14,Speed,1629
2016-06-23,15,Road,1630
2016-06-23,15,Flow,1631
2016-06-23,15,Speed,1632
2016-06-23,16,Road,1633
2016-06-23,16,Flow,1634
2016-06-23,16,Speed,1635
2016-06-23,17,Road,1636
2016-06-23,17,Flow,1637
2016-06-23,17,Speed,1638
2016-06-23,18,Road,1639
2016-06-23,18,Flow,1640
2016-06-23,18,Speed,1641
2016-06-23,19,Road,1642
2016-06-23,19,Flow,1643
2016-06-23,19,Speed,1644
2016-06-23,20,Road,1645
2016-06-23,20,Flow,1646
2016-06-23,20,Speed,1647
2016-06-23,21,Road,1648
2016-06-23,21,Flow,1649
2016-06-23,21,Speed,1650
2016-06-23,22,Road,1651
2016-06-23,22,Flow,1652
2016-06-23,22,Speed,1653
2016-06-23,23,Road,1654
2016-06-23,23,Flow,1655
2016-06-23,23,Speed,1656
2016-06-24,00,Road,1657
2016-06-24,00,Flow,1658
2016-06-24,00,Speed,1659
2016-06-24,01,Road,1660
2016-06-24,01,Flow,1661
2016-06-24,01,Speed,1662
2016-06-24,02,Road,1663
2016-06-24,02,Flow,1664
2016-06-24,02,Speed,1665
2016-06-24,03,Road,1666
2016-06-24,03,Flow,1667
2016-06-24,03,Speed,1668
2016-06-24,04,Road,1669
2016-06-24,04,Flow,1670
2016-06-24,04,Speed,1671
2016-06-24,05,Road,1672
2016-06-24,05,Flow,1673
2016-06-24,05,Speed,1674
2016-06-24,06,Road,1675
2016-06-24,06,Flow,1676
2016-06-24,06,Speed,1677
2016-06-24,07,Road,1678
2016-06-24,07,Flow,1679
2016-06-24,07,Speed,1680
2016-06-24,08,Road,1681
2016-06-24,08,Flow,1682
2016-06-24,08,Speed,1683
2016-06-24,09,Road,1684
2016-06-24,09,Flow,1685
2016-06-24,09,Speed,1686
2016-06-24,10,Road,1687
2016-06-24,10,Flow,1688
2016-06-24,10,Speed,1689
2016-06-24,11,Road,1690
2016-06-24,11,Flow,1691
2016-06-24,11,Speed,1692
2016-06-24,12,Road,1693
2016-06-24,12,Flow,1694
2016-06-24,12,Speed,1695
2016-06-24,13,Road,1696
2016-06-24,13,Flow,1697
2016-06-24,13,Speed,1698
2016-06-24,14,Road,1699
2016-06-24,14,Flow,1700
2016-06-24,14,Speed,1701
2016-06-24,15,Road,1702
2016-06-24,15,Flow,1703
2016-06-24,15,Speed,1704
2016-06-24,16,Road,1705
2016-06-24,16,Flow,1706
2016-06-24,16,Speed,1707
2016-06-24,17,Road,1708
2016-06-24,17,Flow,1709
2016-06-24,17,Speed,1710
2016-06-24,18,Road,1711
2016-06-24,18,Flow,1712
2016-06-24,18,Speed,1713
2016-06-24,19,Road,1714
2016-06-24,19,Flow,1715
2016-06-24,19,Speed,1716
2016-06-24,20,Road,1717
2016-06-24,20,Flow,1718
2016-06-24,20,Speed,1719
2016-06-24,21,Road,1720
2016-06-24,21,Flow,1721
2016-06-24,21,Speed,1722
2016-06-24,22,Road,1723
2016-06-24,22,Flow,1724
2016-06-24,22,Speed,1725
2016-06-24,23,Road,1726
2016-06-24,23,Flow,1727
2016-06-24,23,Speed,1728
2016-06-25,00,Road,1729
2016-06-25,00,Flow,1730
2016-06-25,00,Speed,1731
2016-06-25,01,Road,1732
2016-06-25,01,Flow,1733
2016-06-25,01,Speed,1734
2016-06-25,02,Road,1735
2016-06-25,02,Flow,1736
2016-06-25,02,Speed,1737
2016-06-25,03,Road,1738
2016-06-25,03,Flow,1739
2016-06-25,03,Speed,1740
2016-06-25,04,Road,1741
2016-06-25,04,Flow,1742
2016-06-25,04,Speed,1743
